ticker,kind,name,isin,fonte,data_atualizacao
NEMO,acao,SUZANO HOLD,,acoes_20250924_040414.xlsx,2025-09-24
NEOE,acao,NEOENERGIA,,acoes_20250924_040414.xlsx,2025-09-24
NETE34,bdr,NETEASE INC,BRNETEBDR006,bdrs_20250924_040410.xlsx,2025-09-24
NEWL,fii,FII NEWPORT,,fiis_20250924_040407.csv,2025-09-24
NEWU,fii,FII NEWRU,,fiis_20250924_040407.csv,2025-09-24
NEXP,acao,NEXPE,,acoes_20250924_040414.xlsx,2025-09-24
NEXT34,bdr,NEXTERA ENERGY INC,BRNEXTBDR006,bdrs_20250924_040410.xlsx,2025-09-24
NFLX34,bdr,"NETFLIX, INC.",BRNFLXBDR000,bdrs_20250924_040410.xlsx,2025-09-24
NGRD,acao,NEOGRID,,acoes_20250924_040414.xlsx,2025-09-24
NIKE34,bdr,NIKE INC,BRNIKEBDR006,bdrs_20250924_040410.xlsx,2025-09-24
NMKS,fii,FII NMKS,,fiis_20250924_040407.csv,2025-09-24
NMRH34,bdr,NOMURA HOLDINGS INC,BRNMRHBDR006,bdrs_20250924_040410.xlsx,2025-09-24
NOCG34,bdr,NORTHROP GRUMMAN CORP,BRNOCGBDR006,bdrs_20250924_040410.xlsx,2025-09-24
NOKI34,bdr,NOKIA CORPORATION,BRNOKIBDR005,bdrs_20250924_040410.xlsx,2025-09-24
NORD,acao,NORDON MET,,acoes_20250924_040414.xlsx,2025-09-24
NSDV,etf,NU IBOV DIV,,etfs_20250924_040412.csv,2025-09-24
NSLU,fii,FII LOURDES,,fiis_20250924_040407.csv,2025-09-24
NUBR33,bdr,NU HOLDINGS LTD.,BRNUBRBDR002,bdrs_20250924_040410.xlsx,2025-09-24
NUCL,etf,INVESTO NUCL,,etfs_20250924_040412.csv,2025-09-24
NUTR,acao,NUTRIPLANT,,acoes_20250924_040414.xlsx,2025-09-24
NVDC34,bdr,NVIDIA CORP,BRNVDCBDR008,bdrs_20250924_040410.xlsx,2025-09-24
NVHO,fii,FII NOVOHORI,,fiis_20250924_040407.csv,2025-09-24
NVI,fii,FII NOVA I,,fiis_20250924_040407.csv,2025-09-24
O1DF34,bdr,OLD DOMINION FREIGHT LINE INC,BRO1DFBDR000,bdrs_20250924_040410.xlsx,2025-09-24
O1KE34,bdr,ONEOK Inc,BRO1KEBDR008,bdrs_20250924_040410.xlsx,2025-09-24
O1KT34,bdr,OKTA INC,BRO1KTBDR006,bdrs_20250924_040410.xlsx,2025-09-24
O1MC34,bdr,OMNICOM GROUP INC,BRO1MCBDR008,bdrs_20250924_040410.xlsx,2025-09-24
O1TI34,bdr,OTIS WORLDWIDE CORPORATION,BRO1TIBDR000,bdrs_20250924_040410.xlsx,2025-09-24
O2HI34,bdr,OMEGA HEALTHCARE INVESTORS INC,BRO2HIBDR003,bdrs_20250924_040410.xlsx,2025-09-24
O2LE34,bdr,UNIVERSAL DISPLAY CORP,BRO2LEBDR004,bdrs_20250924_040410.xlsx,2025-09-24
O2NS34,bdr,ON SEMICONDUCTOR CORP,BRO2NSBDR000,bdrs_20250924_040410.xlsx,2025-09-24
OBAL,fii,FII OPPBAL,,fiis_20250924_040407.csv,2025-09-24
OCRE,fii,FII OCTO,,fiis_20250924_040407.csv,2025-09-24
ODER,acao,ODERICH,,acoes_20250924_040414.xlsx,2025-09-24
ODPV,acao,ODONTOPREV,,acoes_20250924_040414.xlsx,2025-09-24
OFSA,acao,OUROFINO S/A,,acoes_20250924_040414.xlsx,2025-09-24
OIBR,acao,OI,,acoes_20250924_040414.xlsx,2025-09-24
ONCO,acao,ONCOCLINICAS,,acoes_20250924_040414.xlsx,2025-09-24
ONDV,fii,FII ONDV,,fiis_20250924_040407.csv,2025-09-24
OPCT,acao,OCEANPACT,,acoes_20250924_040414.xlsx,2025-09-24
OPGM,acao,GAMA PART,,acoes_20250924_040414.xlsx,2025-09-24
OPSE,acao,SUDESTE S/A,,acoes_20250924_040414.xlsx,2025-09-24
OPTM,fii,FII PATRI IV,,fiis_20250924_040407.csv,2025-09-24
OPTS,acao,SUL 116 PART,,acoes_20250924_040414.xlsx,2025-09-24
ORCL34,bdr,ORACLE CORPORATION,BRORCLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
ORLY34,bdr,OREILLY AUTOMOTIVE INC,BRORLYBDR001,bdrs_20250924_040410.xlsx,2025-09-24
ORVR,acao,ORIZON,,acoes_20250924_040414.xlsx,2025-09-24
OSXB,acao,OSX BRASIL,,acoes_20250924_040414.xlsx,2025-09-24
OUJP,fii,FII OURI JPP,,fiis_20250924_040407.csv,2025-09-24
OULG,fii,FII OURILOG,,fiis_20250924_040407.csv,2025-09-24
OXYP34,bdr,OCCIDENTAL PETROLEUM CORP,BROXYPBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P1AC34,bdr,PACCAR INC,BRP1ACBDR002,bdrs_20250924_040410.xlsx,2025-09-24
P1AY34,bdr,Paychex Inc,BRP1AYBDR006,bdrs_20250924_040410.xlsx,2025-09-24
P1DD34,bdr,PINDUODUO INC,BRP1DDBDR004,bdrs_20250924_040410.xlsx,2025-09-24
P1DT34,bdr,Prudential Financial Inc,BRP1DTBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P1EA34,bdr,Healthpeak Properties Inc,BRP1EABDR008,bdrs_20250924_040410.xlsx,2025-09-24
P1EG34,bdr,Public Service Enterprise Group Inc,BRP1EGBDR005,bdrs_20250924_040410.xlsx,2025-09-24
P1FG34,bdr,PRINCIPAL FINANCIAL GROUP INC,BRP1FGBDR002,bdrs_20250924_040410.xlsx,2025-09-24
P1GR34,bdr,The Progressive Corp,BRP1GRBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P1HC34,bdr,PARKER-HANNIFIN CORP,BRP1HCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P1HM34,bdr,PULTEGROUP INC,BRP1HMBDR006,bdrs_20250924_040410.xlsx,2025-09-24
P1IO34,bdr,PIONEER NATURAL RESOURCES CO,BRP1IOBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P1KG34,bdr,PACKAGING CORP OF AMERICA,BRP1KGBDR002,bdrs_20250924_040410.xlsx,2025-09-24
P1KI34,bdr,PERKINELMER INC,BRP1KIBDR008,bdrs_20250924_040410.xlsx,2025-09-24
P1KX34,bdr,POSCO Holdings Inc.,BRP1KXBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P1LD34,bdr,Prologis Inc,BRP1LDBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P1NR34,bdr,PENTAIR PLC,BRP1NRBDR003,bdrs_20250924_040410.xlsx,2025-09-24
P1NW34,bdr,PINNACLE WEST CAPITAL CORP,BRP1NWBDR003,bdrs_20250924_040410.xlsx,2025-09-24
P1PG34,bdr,PPG Industries Inc,BRP1PGBDR001,bdrs_20250924_040410.xlsx,2025-09-24
P1PL34,bdr,PPL CORP,BRP1PLBDR001,bdrs_20250924_040410.xlsx,2025-09-24
P1RG34,bdr,Perrigo Co PLC,BRP1RGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P1SA34,bdr,PUBLIC STORAGE,BRP1SABDR008,bdrs_20250924_040410.xlsx,2025-09-24
P1SX34,bdr,PHILLIPS 66,BRP1SXBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P1UK34,bdr,PRUDENTIAL PLC,BRP1UKBDR003,bdrs_20250924_040410.xlsx,2025-09-24
P1VH34,bdr,PVH CORP,BRP1VHBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P1YC34,bdr,PAYCOM SOFTWARE INC,BRP1YCBDR002,bdrs_20250924_040410.xlsx,2025-09-24
P2AN34,bdr,PALO ALTO NETWORKS INC,BRP2ANBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P2AT34,bdr,UiPath Inc,BRP2ATBDR004,bdrs_20250924_040410.xlsx,2025-09-24
P2CF34,bdr,GRUPO AEROPORTUARIO DEL PACIFICO SAB DE CV,BRP2CFBDR009,bdrs_20250924_040410.xlsx,2025-09-24
P2CO34,bdr,PROCORE TECHNOLOGIES INC,BRP2COBDR001,bdrs_20250924_040410.xlsx,2025-09-24
P2CY34,bdr,PAYLOCITY HOLDING CORP,BRP2CYBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P2EG34,bdr,PEGASYSTEMS INC,BRP2EGBDR003,bdrs_20250924_040410.xlsx,2025-09-24
P2EN34,bdr,PENN NATIONAL GAMING INC,BRP2ENBDR009,bdrs_20250924_040410.xlsx,2025-09-24
P2IN34,bdr,PINTEREST INC,BRP2INBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P2LN34,bdr,PLANET FITNESS INC,BRP2LNBDR004,bdrs_20250924_040410.xlsx,2025-09-24
P2LT34,bdr,PALANTIR TECHNOLOGIES INC,BRP2LTBDR001,bdrs_20250924_040410.xlsx,2025-09-24
P2NB34,bdr,PENUMBRA INC,BRP2NBBDR005,bdrs_20250924_040410.xlsx,2025-09-24
P2OD34,bdr,INSULET CORP,BRP2ODBDR009,bdrs_20250924_040410.xlsx,2025-09-24
P2OS34,bdr,Post Holdings Inc,BRP2OSBDR007,bdrs_20250924_040410.xlsx,2025-09-24
P2ST34,bdr,PURE STORAGE INC,BRP2STBDR006,bdrs_20250924_040410.xlsx,2025-09-24
P2TC34,bdr,PTC INC,BRP2TCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
P2WS34,bdr,PowerSchool Holdings Inc,BRP2WSBDR000,bdrs_20250924_040410.xlsx,2025-09-24
PABY,fii,FII PANAMBY,,fiis_20250924_040407.csv,2025-09-24
PAGS34,bdr,Pagseguro Digital Ltd,BRPAGSBDR006,bdrs_20250924_040410.xlsx,2025-09-24
PASS,acao,COMPASS,,acoes_20250924_040414.xlsx,2025-09-24
PATA,fii,FII PATA,,fiis_20250924_040407.csv,2025-09-24
PATB,fii,FII PTO BAND,,fiis_20250924_040407.csv,2025-09-24
PATC,fii,FII PATC VBI,,fiis_20250924_040407.csv,2025-09-24
PATI,acao,PANATLANTICA,,acoes_20250924_040414.xlsx,2025-09-24
PATL,fii,FII PATL VBI,,fiis_20250924_040407.csv,2025-09-24
PBLV,fii,FII PROLOGIS,,fiis_20250924_040407.csv,2025-09-24
PCAR,acao,P.ACUCAR-CBD,,acoes_20250924_040414.xlsx,2025-09-24
PCAS,fii,FII PRAIA CS,,fiis_20250924_040407.csv,2025-09-24
PDBM,fii,FII PDBM,,fiis_20250924_040407.csv,2025-09-24
PDGR,acao,PDG REALT,,acoes_20250924_040414.xlsx,2025-09-24
PDTC,acao,PADTEC,,acoes_20250924_040414.xlsx,2025-09-24
PEAB,acao,PAR AL BAHIA,,acoes_20250924_040414.xlsx,2025-09-24
PEMA,fii,FII PERFORMA,,fiis_20250924_040407.csv,2025-09-24
PEPB34,bdr,"PEPSICO, INC.",BRPEPBBDR005,bdrs_20250924_040410.xlsx,2025-09-24
PETR,acao,PETROBRAS,,acoes_20250924_040414.xlsx,2025-09-24
PETZ,acao,PETZ,,acoes_20250924_040414.xlsx,2025-09-24
PEVC,etf,INVESTO PEVC,,etfs_20250924_040412.csv,2025-09-24
PFIZ34,bdr,PFIZER INC.,BRPFIZBDR006,bdrs_20250924_040410.xlsx,2025-09-24
PFRM,acao,PROFARMA,,acoes_20250924_040414.xlsx,2025-09-24
PGCO34,bdr,PROCTER & GAMBLE COMPANY,BRPGCOBDR001,bdrs_20250924_040410.xlsx,2025-09-24
PGMN,acao,PAGUE MENOS,,acoes_20250924_040414.xlsx,2025-09-24
PHGN34,bdr,KONINKLIJKE PHILIPS NV,BRPHGNBDR002,bdrs_20250924_040410.xlsx,2025-09-24
PHMO34,bdr,PHILIP MORRIS INTERNATIONAL INC,BRPHMOBDR008,bdrs_20250924_040410.xlsx,2025-09-24
PIBB,etf,IT NOW PIBB,,etfs_20250924_040412.csv,2025-09-24
PINE,acao,PINE,,acoes_20250924_040414.xlsx,2025-09-24
PKIN,etf,B INDEX PKIN,,etfs_20250924_040412.csv,2025-09-24
PLAG,fii,FII PLAG,,fiis_20250924_040407.csv,2025-09-24
PLAS,acao,PLASCAR PART,,acoes_20250924_040414.xlsx,2025-09-24
PLCR,fii,FII PLURAL R,,fiis_20250924_040407.csv,2025-09-24
PLPL,acao,PLANOEPLANO,,acoes_20250924_040414.xlsx,2025-09-24
PLRI,fii,FII POLO I,,fiis_20250924_040407.csv,2025-09-24
PLSC,acao,POLO CAP SEC,,acoes_20250924_040414.xlsx,2025-09-24
PMAM,acao,PARANAPANEMA,,acoes_20250924_040414.xlsx,2025-09-24
PMFO,fii,FII PMFO,,fiis_20250924_040407.csv,2025-09-24
PMIS,fii,FII PMIS,,fiis_20250924_040407.csv,2025-09-24
PMLL,fii,FII PMLL PAX,,fiis_20250924_040407.csv,2025-09-24
PMSP,acao,CEPAC - PMSP,,acoes_20250924_040414.xlsx,2025-09-24
PNCR,fii,FII PNCR,,fiis_20250924_040407.csv,2025-09-24
PNCS34,bdr,PNC FINANCIAL SERVICES GROUP INC,BRPNCSBDR008,bdrs_20250924_040410.xlsx,2025-09-24
PNDL,fii,FII PANORAMA,,fiis_20250924_040407.csv,2025-09-24
PNLM,fii,FII LASTMILE,,fiis_20250924_040407.csv,2025-09-24
PNPR,fii,FII PAN PROP,,fiis_20250924_040407.csv,2025-09-24
PNRC,fii,FII PNRC,,fiis_20250924_040407.csv,2025-09-24
PNVL,acao,DIMED,,acoes_20250924_040414.xlsx,2025-09-24
POMO,acao,MARCOPOLO,,acoes_20250924_040414.xlsx,2025-09-24
PORD,fii,FII POLO CRI,,fiis_20250924_040407.csv,2025-09-24
PORT,acao,WILSON SONS,,acoes_20250924_040414.xlsx,2025-09-24
POSI,acao,POSITIVO TEC,,acoes_20250924_040414.xlsx,2025-09-24
PPAR,acao,POLPAR,,acoes_20250924_040414.xlsx,2025-09-24
PPLA,acao,PPLA,,acoes_20250924_040414.xlsx,2025-09-24
PPLA11,bdr,PPLA PARTICIPATIONS LTD.,BRPPLAUNT007,bdrs_20250924_040410.xlsx,2025-09-24
PQAG,fii,FII PARQ ANH,,fiis_20250924_040407.csv,2025-09-24
PQDP,fii,FII D PEDRO,,fiis_20250924_040407.csv,2025-09-24
PRIO,acao,PETRORIO,,acoes_20250924_040414.xlsx,2025-09-24
PRMN,acao,PROMAN,,acoes_20250924_040414.xlsx,2025-09-24
PRNR,acao,PRINER,,acoes_20250924_040414.xlsx,2025-09-24
PRPT,acao,PROMPT PART,,acoes_20250924_040414.xlsx,2025-09-24
PRSN,fii,FII PERSONAL,,fiis_20250924_040407.csv,2025-09-24
PRSV,fii,FII P VARGAS,,fiis_20250924_040407.csv,2025-09-24
PSSA,acao,PORTO SEGURO,,acoes_20250924_040414.xlsx,2025-09-24
PSVM,acao,PORTO VM,,acoes_20250924_040414.xlsx,2025-09-24
PTBL,acao,PORTOBELLO,,acoes_20250924_040414.xlsx,2025-09-24
PTCA,acao,PRATICA,,acoes_20250924_040414.xlsx,2025-09-24
PTCH34,bdr,PETROCHINA CO LTD,BRPTCHBDR008,bdrs_20250924_040410.xlsx,2025-09-24
PTNT,acao,PETTENATI,,acoes_20250924_040414.xlsx,2025-09-24
PULV,fii,FII PULV,,fiis_20250924_040407.csv,2025-09-24
PVBI,fii,FII PVBI VBI,,fiis_20250924_040407.csv,2025-09-24
PYPL34,bdr,PAYPAL HOLDINGS INC,BRPYPLBDR002,bdrs_20250924_040410.xlsx,2025-09-24
Q1RV34,bdr,QORVO INC,BRQ1RVBDR005,bdrs_20250924_040410.xlsx,2025-09-24
Q1UA34,bdr,QUANTA SERVICES INC,BRQ1UABDR003,bdrs_20250924_040410.xlsx,2025-09-24
Q1UE34,bdr,QUEST DIAGNOSTICS INC,BRQ1UEBDR005,bdrs_20250924_040410.xlsx,2025-09-24
Q2SC34,bdr,QUANTUMSCAPE CORP,BRQ2SCBDR001,bdrs_20250924_040410.xlsx,2025-09-24
QCOM34,bdr,QUALCOMM INC.,BRQCOMBDR007,bdrs_20250924_040410.xlsx,2025-09-24
QQQI,etf,ETF BV QQQI,,etfs_20250924_040412.csv,2025-09-24
QQQQ,etf,ETF QQQQ,,etfs_20250924_040412.csv,2025-09-24
QTZD,fii,FII QTZD,,fiis_20250924_040407.csv,2025-09-24
QUAL,acao,QUALICORP,,acoes_20250924_040414.xlsx,2025-09-24
QUSW,acao,QUALITY SOFT,,acoes_20250924_040414.xlsx,2025-09-24
QVQP,acao,524 PARTICIP,,acoes_20250924_040414.xlsx,2025-09-24
R1CL34,bdr,ROYAL CARIBBEAN GROUP,BRR1CLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
R1DY34,bdr,DR REDDYS LABORATORIES LTD,BRR1DYBDR008,bdrs_20250924_040410.xlsx,2025-09-24
R1EG34,bdr,REGENCY CENTERS CORP,BRR1EGBDR003,bdrs_20250924_040410.xlsx,2025-09-24
R1EL34,bdr,RELX PLC,BRR1ELBDR003,bdrs_20250924_040410.xlsx,2025-09-24
R1FC34,bdr,REGIONS FINANCIAL CORP,BRR1FCBDR009,bdrs_20250924_040410.xlsx,2025-09-24
R1HI34,bdr,ROBERT HALF INTERNATIONAL INC,BRR1HIBDR002,bdrs_20250924_040410.xlsx,2025-09-24
R1IN34,bdr,REALTY INCOME CORP,BRR1INBDR000,bdrs_20250924_040410.xlsx,2025-09-24
R1JF34,bdr,RAYMOND JAMES FINANCIAL INC,BRR1JFBDR004,bdrs_20250924_040410.xlsx,2025-09-24
R1KU34,bdr,ROKU INC,BRR1KUBDR001,bdrs_20250924_040410.xlsx,2025-09-24
R1LC34,bdr,RALPH LAUREN CORP,BRR1LCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
R1MD34,bdr,RESMED INC,BRR1MDBDR003,bdrs_20250924_040410.xlsx,2025-09-24
R1OK34,bdr,ROCKWELL AUTOMATION INC,BRR1OKBDR004,bdrs_20250924_040410.xlsx,2025-09-24
R1OL34,bdr,ROLLINS INC,BRR1OLBDR002,bdrs_20250924_040410.xlsx,2025-09-24
R1OP34,bdr,ROPER TECHNOLOGIES INC,BRR1OPBDR003,bdrs_20250924_040410.xlsx,2025-09-24
R1SG34,bdr,REPUBLIC SERVICES INC,BRR1SGBDR003,bdrs_20250924_040410.xlsx,2025-09-24
R1YA34,bdr,RYANAIR HOLDINGS PLC,BRR1YABDR004,bdrs_20250924_040410.xlsx,2025-09-24
R2AR34,bdr,ULTRAGENYX PHARMACEUTICAL INC,BRR2ARBDR006,bdrs_20250924_040410.xlsx,2025-09-24
R2BL34,bdr,Roblox Corporation,BRR2BLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
R2DF34,bdr,REDFIN CORPORATION,BRR2DFBDR005,bdrs_20250924_040410.xlsx,2025-09-24
R2GE34,bdr,REPLIGEN CORP,BRR2GEBDR001,bdrs_20250924_040410.xlsx,2025-09-24
R2HH34,bdr,RH,BRR2HHBDR002,bdrs_20250924_040410.xlsx,2025-09-24
R2NG34,bdr,RINGCENTRAL INC,BRR2NGBDR002,bdrs_20250924_040410.xlsx,2025-09-24
R2PD34,bdr,RAPID7 INC,BRR2PDBDR004,bdrs_20250924_040410.xlsx,2025-09-24
R2RX34,bdr,REGAL REXNORD CORP,BRR2RXBDR008,bdrs_20250924_040410.xlsx,2025-09-24
RADL,acao,RAIADROGASIL,,acoes_20250924_040414.xlsx,2025-09-24
RAIL,acao,RUMO S.A.,,acoes_20250924_040414.xlsx,2025-09-24
RAIZ,acao,RAIZEN,,acoes_20250924_040414.xlsx,2025-09-24
RANI,acao,IRANI,,acoes_20250924_040414.xlsx,2025-09-24
RAPT,acao,RANDON PART,,acoes_20250924_040414.xlsx,2025-09-24
RBDS,fii,FII RBRESID2,,fiis_20250924_040407.csv,2025-09-24
RBF,fii,FII RIOB FF,,fiis_20250924_040407.csv,2025-09-24
RBFY,fii,FII RBFY,,fiis_20250924_040407.csv,2025-09-24
RBHG,fii,FII RBCRI IV,,fiis_20250924_040407.csv,2025-09-24
RBHY,fii,FII RB YIELD,,fiis_20250924_040407.csv,2025-09-24
RBIR,fii,FII RBRES IV,,fiis_20250924_040407.csv,2025-09-24
RBLG,fii,FII RBCAP LG,,fiis_20250924_040407.csv,2025-09-24
RBNS,acao,RODOBENS,,acoes_20250924_040414.xlsx,2025-09-24
RBOP,fii,FII MERC BR,,fiis_20250924_040407.csv,2025-09-24
RBR,fii,FII RBRALPHA,,fiis_20250924_040407.csv,2025-09-24
RBRA,acao,OPEA,,acoes_20250924_040414.xlsx,2025-09-24
RBRD,fii,FII RB II,,fiis_20250924_040407.csv,2025-09-24
RBRI,fii,FII RBR III,,fiis_20250924_040407.csv,2025-09-24
RBRK,fii,FII RBRK,,fiis_20250924_040407.csv,2025-09-24
RBRL,fii,FII RBR LOG,,fiis_20250924_040407.csv,2025-09-24
RBRP,fii,FII RBR PROP,,fiis_20250924_040407.csv,2025-09-24
RBRR,fii,FII RBRHGRAD,,fiis_20250924_040407.csv,2025-09-24
RBRS,fii,FII RIOB RR,,fiis_20250924_040407.csv,2025-09-24
RBRX,fii,FII RBR MULT,,fiis_20250924_040407.csv,2025-09-24
RBRY,fii,FII RBR PCRI,,fiis_20250924_040407.csv,2025-09-24
RBTS,fii,FII RB TFO,,fiis_20250924_040407.csv,2025-09-24
RBVA,fii,FII RIOB VA,,fiis_20250924_040407.csv,2025-09-24
RCF,fii,FII RBR FEED,,fiis_20250924_040407.csv,2025-09-24
RCFA,fii,FII GP RCFA,,fiis_20250924_040407.csv,2025-09-24
RCK,fii,FII ROCK,,fiis_20250924_040407.csv,2025-09-24
RCRB,fii,FII RIOB RC,,fiis_20250924_040407.csv,2025-09-24
RCRI,fii,FII RCRI,,fiis_20250924_040407.csv,2025-09-24
RCSL,acao,RECRUSUL,,acoes_20250924_040414.xlsx,2025-09-24
RDCI,fii,FII RDCI,,fiis_20250924_040407.csv,2025-09-24
RDIV,fii,FII RBRDESIV,,fiis_20250924_040407.csv,2025-09-24
RDLI,fii,FII RDLI,,fiis_20250924_040407.csv,2025-09-24
RDNI,acao,RNI,,acoes_20250924_040414.xlsx,2025-09-24
RDOR,acao,REDE D OR,,acoes_20250924_040414.xlsx,2025-09-24
REAG,acao,REAGINVEST,,acoes_20250924_040414.xlsx,2025-09-24
RECD,fii,FII RECD,,fiis_20250924_040407.csv,2025-09-24
RECM,fii,FII RECM,,fiis_20250924_040407.csv,2025-09-24
RECR,fii,FII REC RECE,,fiis_20250924_040407.csv,2025-09-24
RECT,fii,FII REC REND,,fiis_20250924_040407.csv,2025-09-24
RECV,acao,PETRORECSA,,acoes_20250924_040414.xlsx,2025-09-24
REDE,acao,REDE ENERGIA,,acoes_20250924_040414.xlsx,2025-09-24
REGN34,bdr,REGENERON PHARMACEUTICALS INC,BRREGNBDR005,bdrs_20250924_040410.xlsx,2025-09-24
REIT,fii,FII REIT RIV,,fiis_20250924_040407.csv,2025-09-24
RELG,fii,FII REC LOG,,fiis_20250924_040407.csv,2025-09-24
RENT,acao,LOCALIZA,,acoes_20250924_040414.xlsx,2025-09-24
RENV,fii,FII RENV,,fiis_20250924_040407.csv,2025-09-24
REVE,etf,IT NOW GREEN,,etfs_20250924_040412.csv,2025-09-24
RFO,fii,FII RB CFOF,,fiis_20250924_040407.csv,2025-09-24
RICO,etf,ETF RICO,,etfs_20250924_040412.csv,2025-09-24
RIGG34,bdr,TRANSOCEAN LTD.,BRRIGGBDR000,bdrs_20250924_040410.xlsx,2025-09-24
RINV,fii,FII REAL INV,,fiis_20250924_040407.csv,2025-09-24
RIOT34,bdr,RIO TINTO PLC,BRRIOTBDR007,bdrs_20250924_040410.xlsx,2025-09-24
RMAI,fii,FII REAGMULT,,fiis_20250924_040407.csv,2025-09-24
RMBS,fii,FII RMBS,,fiis_20250924_040407.csv,2025-09-24
RNEW,acao,RENOVA,,acoes_20250924_040414.xlsx,2025-09-24
RNGO,fii,FII RIONEGRO,,fiis_20250924_040407.csv,2025-09-24
ROMI,acao,ROMI,,acoes_20250924_040414.xlsx,2025-09-24
ROO,fii,FII ROOFTOPI,,fiis_20250924_040407.csv,2025-09-24
ROST34,bdr,"ROSS STORES, INC.",BRROSTBDR006,bdrs_20250924_040410.xlsx,2025-09-24
RPAD,acao,ALFA HOLDING,,acoes_20250924_040414.xlsx,2025-09-24
RPMG,acao,PET MANGUINH,,acoes_20250924_040414.xlsx,2025-09-24
RPRI,fii,FII RBR PR,,fiis_20250924_040407.csv,2025-09-24
RRCI,fii,FII RBCAP RI,,fiis_20250924_040407.csv,2025-09-24
RSID,acao,ROSSI RESID,,acoes_20250924_040414.xlsx,2025-09-24
RSPD,fii,FII RBRESID3,,fiis_20250924_040407.csv,2025-09-24
RSUL,acao,RIOSULENSE,,acoes_20250924_040414.xlsx,2025-09-24
RTEL,fii,FII RTEL,,fiis_20250924_040407.csv,2025-09-24
RVBI,fii,FII RVBI VBI,,fiis_20250924_040407.csv,2025-09-24
RVEE,acao,REVEE,,acoes_20250924_040414.xlsx,2025-09-24
RYBD34,bdr,Royal Bank of Canada,BRRYBDBDR005,bdrs_20250924_040410.xlsx,2025-09-24
RYTT34,bdr,RAYTHEON TECHNOLOGIES CORPORATION,BRUTECBDR005,bdrs_20250924_040410.xlsx,2025-09-24
RZAK,fii,FII RIZA AKN,,fiis_20250924_040407.csv,2025-09-24
RZAT,fii,FII ARCTIUM,,fiis_20250924_040407.csv,2025-09-24
RZLC,fii,FII RZLC,,fiis_20250924_040407.csv,2025-09-24
RZTR,fii,FII RIZA TX,,fiis_20250924_040407.csv,2025-09-24
RZZI,fii,FII RZZI,,fiis_20250924_040407.csv,2025-09-24
RZZR,fii,FII RZZR,,fiis_20250924_040407.csv,2025-09-24
RZZV,fii,FII RZZV,,fiis_20250924_040407.csv,2025-09-24
S1BA34,bdr,SBA COMMUNICATIONS CORP,BRS1BABDR001,bdrs_20250924_040410.xlsx,2025-09-24
S1BS34,bdr,SIBANYE STILLWATER LTD,BRS1BSBDR003,bdrs_20250924_040410.xlsx,2025-09-24
S1EA34,bdr,SEALED AIR CORP,BRS1EABDR005,bdrs_20250924_040410.xlsx,2025-09-24
S1GE34,bdr,SEAGEN INC.,BRS1GEBDR002,bdrs_20250924_040410.xlsx,2025-09-24
S1HW34,bdr,THE SHERWIN-WILLIAMS CO,BRS1HWBDR002,bdrs_20250924_040410.xlsx,2025-09-24
S1IV34,bdr,SVB FINANCIAL GROUP,BRS1IVBDR002,bdrs_20250924_040410.xlsx,2025-09-24
S1JM34,bdr,THE JM SMUCKER CO,BRS1JMBDR009,bdrs_20250924_040410.xlsx,2025-09-24
S1KM34,bdr,SK TELECOM CO LTD,BRS1KMBDR007,bdrs_20250924_040410.xlsx,2025-09-24
S1LG34,bdr,SL GREEN REALTY CORP,BRS1LGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
S1MF34,bdr,SUMITOMO MITSUI FINANCIAL GROUP INC,BRS1MFBDR007,bdrs_20250924_040410.xlsx,2025-09-24
S1NA34,bdr,SNAP-ON INC,BRS1NABDR006,bdrs_20250924_040410.xlsx,2025-09-24
S1NN34,bdr,SMITH & NEPHEW PLC,BRS1NNBDR009,bdrs_20250924_040410.xlsx,2025-09-24
S1NP34,bdr,SYNOPSYS INC,BRS1NPBDR004,bdrs_20250924_040410.xlsx,2025-09-24
S1OU34,bdr,SOUTHWEST AIRLINES CO,BRS1OUBDR002,bdrs_20250924_040410.xlsx,2025-09-24
S1PL34,bdr,SPLUNK INC,BRS1PLBDR008,bdrs_20250924_040410.xlsx,2025-09-24
S1PO34,bdr,SPOTIFY TECHNOLOGY SA,BRS1POBDR002,bdrs_20250924_040410.xlsx,2025-09-24
S1RE34,bdr,SEMPRA,BRS1REBDR009,bdrs_20250924_040410.xlsx,2025-09-24
